patient,P63267_N,P63267_C,P63267.2_N,P63267.2_C
1,181.399460394614,325.126919253941,0,0
2,231.676750455888,216.599081641349,0,0
3,251.579030355827,262.591837951756,0,0
4,191.960868661296,300.149791043547,0,0
8,328.100298471361,431.365171875381,0,0
9,234.298622900029,300.097825247563,0,0
11,206.205606323695,377.06670099416,0,0
12,261.899920178394,330.262195047657,0,0
13,217.907990930653,366.400658537577,0,0
15,315.472209315906,382.722406695117,0,0
16,234.727083966682,275.566270623869,0,0
17,307.319516130882,349.595862491697,0,0
19,160.467372536106,284.268702134209,0,0
20,235.900987444896,321.851221814082,0,0
21,253.7230795378,355.884561837903,0,0
23,301.715654140358,331.011588992673,0,0
25,261.356486396756,351.487003451985,1.35887959088796,0.996167895331075
27,209.174774177657,309.000337628154,2.44146576343229,1.29793783622236
28,234.721600675268,339.809671395794,1.44170817559939,1.55410108255297
41,337.661984345973,331.4350167221,0,0
44,142.013883712327,458.85307486591,0,0
47,240.822237860938,374.557512364639,0,0
58,318.64383069568,387.831565376715,0,0
59,268.466388885924,375.237396505164,0,0
60,309.372419125263,290.556759042954,0,0
64,269.098469100716,579.589439421676,0,0
67,342.739491822615,405.860921076934,0,0
68,265.708291652747,407.886943616492,0,0
74,290.122224907108,434.92871848624,0,0
76,253.980082078554,435.830853887473,0,0
77,288.682395825638,241.547659555772,0,0
78,322.443827328481,344.363819710247,0,0
82,300.17516936429,502.84553145586,0,0
83,256.400310914406,621.827750553266,0,0
84,299.765117554094,333.455831870996,0,0
85,199.1715337571,343.509502404775,0,0
86,254.708743700919,371.157004870854,0,0
88,180.226868958841,406.493952518004,0,0
92,270.664957378424,394.410723133307,0,0
93,211.456082293669,188.36391934383,0,0
94,184.886159223496,230.491310661756,0,0
95,119.785842923182,225.050466731011,0,0
96,180.670858416055,234.281456682575,0,0
98,214.343404487503,262.316800564861,0,0
99,217.173870174708,390.452855584486,0,0
100,188.434418917403,310.48073967791,0,0
