patient,P08118_N,P08118_C,P08118.2_N,P08118.2_C
5,0,0,1.25035161744023,1.63295067926989
6,0,0,1.46049705741382,2.89613338676347
7,0,0,1.35492539424369,1.3618870266915
8,0,0,1.22936457424825,1.38773778374938
21,0.490130714527599,1.48302065695902,0,0
22,0.823772434812056,0.527264476803251,0,0
23,1.53296986115814,1.54221469691839,0,0
24,0.619320690822892,0.4352096173383,0,0
29,2.44410564000073,2.30685630566933,0,0
30,1.73657894378363,23.6762485096364,0,0
31,1.66386379422725,2.12038523854576,0,0
32,1.85061381411013,2.19408597532854,0,0
40,0.172974081259723,0.0867653729935594,0,0
41,2.35512303192421,1.06671821333212,0,0
42,1.22536880168707,1.04511640274529,0,0
43,1.19709860076536,0.942132537014958,0,0
44,0.868999582153417,0.959575487477469,0,0
53,4.64492410871496,141.480711381857,0,0
54,3.93515574873103,10.7854065343256,0,0
56,4.01015569130005,4.96589060378273,0,0
61,15.8561626876795,2.8455301706509,0,0
62,2.02106093845352,1.5316999399382,0,0
63,1.37999566592146,1.02763206119968,0,0
64,1.39204337116679,1.18639322361272,0,0
65,0.784893940715331,0.349120613971336,0,0
66,1.28668469044643,2.74275414982994,0,0
67,0.972644553620745,0.350013081775633,0,0
68,0.844049730127814,0.442993497873,0,0
77,3.64919195507482,70.0903494139502,0,0
78,3.63440132751099,7.30561590896121,0,0
79,2.98633538512721,4.36990418797775,0,0
80,2.76857550213629,3.37226455970704,0,0
81,6.34412842376307,3.02863670416502,0,0
82,4.06556751693472,2.79797785924709,0,0
83,3.69432405172716,7.14318393066069,0,0
84,3.49803211317647,2.53138923626002,0,0
85,2.35866855331666,6.64339074443356,0,0
86,2.71638459979142,2.8344162683891,0,0
87,1.60183878953411,3.43778456833664,0,0
88,2.00126056325198,4.8168548358383,0,0
89,0.570115191772396,0.845170397971421,0,0
90,0.912847223758801,1.0841966447022,0,0
91,1.28190564275947,0.861236618858172,0,0
92,0.86820432710392,1.05587000101783,0,0
97,9.83461921929328,8.92752815856226,0,0
99,12.6707554246945,198.771394387919,0,0
100,11.2927353035455,14.7309013928038,0,0
